"","n","false.negative.error","sensitivity","false.discovery.rate","precision"
"85",1681,0.414634146341463,0.585365853658537,0.446153846153846,0.553846153846154
"86",1701,0.414634146341463,0.585365853658537,0.446153846153846,0.553846153846154
"87",1721,0.386178861788618,0.613821138211382,0.448905109489051,0.551094890510949
"88",1741,0.414634146341463,0.585365853658537,0.446153846153846,0.553846153846154
"89",1761,0.414634146341463,0.585365853658537,0.446153846153846,0.553846153846154
"90",1781,0.414634146341463,0.585365853658537,0.446153846153846,0.553846153846154
"91",1801,0.414634146341463,0.585365853658537,0.446153846153846,0.553846153846154
"92",1821,0.410569105691057,0.589430894308943,0.456928838951311,0.543071161048689
"93",1841,0.410569105691057,0.589430894308943,0.456928838951311,0.543071161048689
"94",1861,0.414634146341463,0.585365853658537,0.446153846153846,0.553846153846154
"95",1881,0.414634146341463,0.585365853658537,0.446153846153846,0.553846153846154
"96",1901,0.455284552845528,0.544715447154472,0.461847389558233,0.538152610441767
"97",1921,0.430894308943089,0.569105691056911,0.453125,0.546875
"98",1941,0.451219512195122,0.548780487804878,0.46,0.54
"99",1961,0.430894308943089,0.569105691056911,0.453125,0.546875
"100",1981,0.455284552845528,0.544715447154472,0.461847389558233,0.538152610441767
"101",2001,0.455284552845528,0.544715447154472,0.461847389558233,0.538152610441767
"102",2021,0.430894308943089,0.569105691056911,0.453125,0.546875
"103",2041,0.455284552845528,0.544715447154472,0.461847389558233,0.538152610441767
"104",2061,0.479674796747967,0.520325203252033,0.336787564766839,0.663212435233161
"105",2081,0.455284552845528,0.544715447154472,0.461847389558233,0.538152610441767
"106",2101,0.475609756097561,0.524390243902439,0.466942148760331,0.533057851239669
"107",2121,0.455284552845528,0.544715447154472,0.461847389558233,0.538152610441767
"108",2141,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"109",2161,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"110",2181,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"111",2201,0.455284552845528,0.544715447154472,0.461847389558233,0.538152610441767
"112",2221,0.455284552845528,0.544715447154472,0.461847389558233,0.538152610441767
"113",2241,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"114",2261,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"115",2281,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"116",2301,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"117",2321,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"118",2341,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"119",2361,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"120",2381,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"121",2401,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"122",2421,0.556910569105691,0.443089430894309,0.358823529411765,0.641176470588235
"123",2441,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"124",2461,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"125",2481,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"126",2501,0.573170731707317,0.426829268292683,0.34375,0.65625
"127",2521,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"128",2541,0.699186991869919,0.300813008130081,0.403225806451613,0.596774193548387
"129",2561,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"130",2581,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"131",2601,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"132",2621,0.650406504065041,0.349593495934959,0.367647058823529,0.632352941176471
"133",2641,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"134",2661,0.650406504065041,0.349593495934959,0.367647058823529,0.632352941176471
"135",2681,0.638211382113821,0.361788617886179,0.359712230215827,0.640287769784173
"136",2701,0.699186991869919,0.300813008130081,0.403225806451613,0.596774193548387
"137",2721,0.699186991869919,0.300813008130081,0.403225806451613,0.596774193548387
"138",2741,0.699186991869919,0.300813008130081,0.403225806451613,0.596774193548387
"139",2761,0.650406504065041,0.349593495934959,0.367647058823529,0.632352941176471
"140",2781,0.703252032520325,0.296747967479675,0.40650406504065,0.59349593495935
"141",2801,0.739837398373984,0.260162601626016,0.43859649122807,0.56140350877193
"142",2821,0.703252032520325,0.296747967479675,0.40650406504065,0.59349593495935
"143",2841,0.739837398373984,0.260162601626016,0.43859649122807,0.56140350877193
"144",2861,0.699186991869919,0.300813008130081,0.403225806451613,0.596774193548387
"145",2881,0.74390243902439,0.25609756097561,0.4375,0.5625
"146",2901,0.74390243902439,0.25609756097561,0.4375,0.5625
"147",2921,0.74390243902439,0.25609756097561,0.4375,0.5625
"148",2941,0.74390243902439,0.25609756097561,0.4375,0.5625
"149",2961,0.739837398373984,0.260162601626016,0.43859649122807,0.56140350877193
"150",2981,0.74390243902439,0.25609756097561,0.4375,0.5625
